Time,CorrectedGyroX,CorrectedGyroY,CorrectedGyroZ,CorrectedAccelX,CorrectedAccelY,CorrectedAccelZ,CorrectedMagX,CorrectedMagY,CorrectedMagZ
1699595100.4536567,-0.04153761267662048,0.11483928561210632,0.08674030750989914,0.006344000343233347,-1.0009490251541138,0.08814500272274017,0.09000000357627869,0.6675000190734863,-0.45750001072883606
1699595100.45871,-0.043981000781059265,0.11606097966432571,0.08796200156211853,0.00823500007390976,-1.004181981086731,0.08771800249814987,0.09000000357627869,0.6644999980926514,-0.44850000739097595
1699595100.46366,-0.04153761267662048,0.1185043677687645,0.0916270911693573,0.005917000118643045,-1.0004000663757324,0.08820600062608719,0.09000000357627869,0.6644999980926514,-0.44850000739097595
1699595100.4686575,-0.045202698558568954,0.11972606182098389,0.08918370306491852,0.005368000362068415,-1.0028400421142578,0.08997500687837601,0.08399999886751175,0.6675000190734863,-0.43799999356269836
1699595100.4736855,-0.04031591862440109,0.1172826737165451,0.08796200156211853,0.0067100003361701965,-1.0044870376586914,0.09107300639152527,0.08399999886751175,0.6675000190734863,-0.43799999356269836
1699595100.4789176,-0.0390942245721817,0.1185043677687645,0.08918370306491852,0.010797000490128994,-1.0033890008926392,0.08875500410795212,0.0989999994635582,0.6554999947547913,-0.4455000162124634
1699595100.4839778,-0.043981000781059265,0.11239589750766754,0.08796200156211853,0.005002000369131565,-1.0017420053482056,0.0878400057554245,0.0885000005364418,0.6735000014305115,-0.44699999690055847
1699595100.4890735,-0.043981000781059265,0.1172826737165451,0.08918370306491852,0.00658800033852458,-1.0025349855422974,0.08625400066375732,0.0885000005364418,0.6735000014305115,-0.44699999690055847
1699595100.4940748,-0.046424392610788345,0.11972606182098389,0.09040539711713791,0.008174000307917595,-1.0040600299835205,0.08643700182437897,0.09449999779462814,0.6614999771118164,-0.4544999897480011
1699595100.4991388,-0.04153761267662048,0.11117420345544815,0.08918370306491852,0.009455000050365925,-1.0010710954666138,0.08790100365877151,0.09449999779462814,0.6614999771118164,-0.4544999897480011
1699595100.504201,-0.042759306728839874,0.11606097966432571,0.09040539711713791,0.007442000322043896,-1.0021690130233765,0.09089000523090363,0.09300000220537186,0.6644999980926514,-0.4424999952316284
1699595100.5092947,-0.046424392610788345,0.12216944992542267,0.08429691940546036,0.006893000099807978,-1.0036940574645996,0.08759600669145584,0.09300000220537186,0.6644999980926514,-0.4424999952316284
1699595100.5142853,-0.046424392610788345,0.1185043677687645,0.09529217332601547,0.005307000130414963,-1.0035719871520996,0.08936500549316406,0.09000000357627869,0.6600000262260437,-0.4455000162124634
1699595100.5192974,-0.043981000781059265,0.1185043677687645,0.08551861345767975,0.00622200034558773,-1.0011320114135742,0.08985300362110138,0.09000000357627869,0.6600000262260437,-0.4455000162124634
1699595100.524365,-0.043981000781059265,0.11483928561210632,0.08918370306491852,0.007442000322043896,-1.001986026763916,0.08924300223588943,0.08550000190734863,0.6629999876022339,-0.44699999690055847
1699595100.5293632,-0.042759306728839874,0.11972606182098389,0.0916270911693573,0.00695400033146143,-1.0046089887619019,0.0878400057554245,0.08550000190734863,0.6629999876022339,-0.44699999690055847
1699595100.5343611,-0.047646086663007736,0.11972606182098389,0.09040539711713791,0.007930000312626362,-1.0016200542449951,0.08735200017690659,0.0885000005364418,0.6644999980926514,-0.45000001788139343
1699595100.539472,-0.043981000781059265,0.1185043677687645,0.08796200156211853,0.007869000546634197,-1.002351999282837,0.0882670059800148,0.0885000005364418,0.6644999980926514,-0.45000001788139343
1699595100.5444486,-0.043981000781059265,0.11972606182098389,0.0916270911693573,0.007259000092744827,-1.0071099996566772,0.08918200433254242,0.08250000327825546,0.6585000157356262,-0.44850000739097595
1699595100.5494764,-0.042759306728839874,0.1172826737165451,0.09529217332601547,0.009821000508964062,-1.0064390897750854,0.08808400481939316,0.08250000327825546,0.6585000157356262,-0.44850000739097595
1699595100.5544581,-0.04153761267662048,0.11972606182098389,0.08796200156211853,0.005124000366777182,-1.006622076034546,0.08765700459480286,0.09149999916553497,0.6644999980926514,-0.45000001788139343
1699595100.5585766,-0.045202698558568954,0.11606097966432571,0.08551861345767975,0.006344000343233347,-1.0018640756607056,0.08625400066375732,0.09149999916553497,0.6644999980926514,-0.45000001788139343
1699595100.5636337,-0.04153761267662048,0.11972606182098389,0.09407047927379608,0.007686000317335129,-1.0029619932174683,0.08729100227355957,0.08699999749660492,0.6690000295639038,-0.45000001788139343
1699595100.568646,-0.047646086663007736,0.11483928561210632,0.08918370306491852,0.007564000319689512,-1.0015590190887451,0.09070700407028198,0.08699999749660492,0.6690000295639038,-0.45000001788139343
1699595100.5736423,-0.04153761267662048,0.1185043677687645,0.08551861345767975,0.009882000274956226,-0.9993020296096802,0.0899140015244484,0.07800000160932541,0.6554999947547913,-0.45000001788139343
1699595100.5789492,-0.04031591862440109,0.12705622613430023,0.08796200156211853,0.006771000102162361,-1.0005830526351929,0.09028000384569168,0.07800000160932541,0.6554999947547913,-0.45000001788139343
1699595100.5840287,-0.043981000781059265,0.11606097966432571,0.08307522535324097,0.008967000059783459,-0.9985090494155884,0.08875500410795212,0.08399999886751175,0.6629999876022339,-0.45000001788139343
1699595100.5891082,-0.03787253051996231,0.11972606182098389,0.0916270911693573,0.00823500007390976,-1.0028400421142578,0.0924760028719902,0.08399999886751175,0.6629999876022339,-0.45000001788139343
1699595100.5941076,-0.043981000781059265,0.1185043677687645,0.09284878522157669,0.009089000523090363,-1.0018640756607056,0.08887699991464615,0.08550000190734863,0.6629999876022339,-0.44699999690055847
1699595100.5991132,-0.0390942245721817,0.1172826737165451,0.08185353130102158,0.007686000317335129,-1.0035719871520996,0.08759600669145584,0.08550000190734863,0.6629999876022339,-0.44699999690055847
1699595100.6041782,-0.046424392610788345,0.1185043677687645,0.09284878522157669,0.006283000111579895,-1.0047920942306519,0.08979200571775436,0.08699999749660492,0.6600000262260437,-0.4424999952316284
